band_gap,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber
3.5452,3.0,25.0,22.0,11.0,5.6,9.0,1.0,93.0,92.0,66.4,31.919999999999998,93.0,6.941,54.938045,47.997045,23.77485092,12.465277632,18.9984032,53.5,1519.0,1465.5,426.63800000000003,447.76560000000006,53.5,1.0,17.0,16.0,11.8,6.24,17.0,2.0,4.0,2.0,2.4,0.6399999999999999,2.0,57.0,139.0,82.0,87.6,36.72,57.0,0.98,3.98,3.0,2.8939999999999997,1.3032,3.98,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,5.0,5.0,3.0,2.4,5.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,5.8,1.9200000000000004,7.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,1.0,1.0,0.6,0.4800000000000001,1.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,1.8,1.28,1.0,9.7075,16.5933333333,6.885833333299999,11.240683908040001,2.141059770104001,9.7075,0.0,1.97,1.97,1.182,0.9456,1.97,0.0,0.000310120689655,0.000310120689655,6.2024137931e-05,9.923862068959999e-05,0.0,15.0,229.0,214.0,98.2,99.84,15.0
4.0,3.0,25.0,22.0,11.0,5.6,9.0,1.0,93.0,92.0,66.4,31.919999999999998,93.0,6.941,54.938045,47.997045,23.77485092,12.465277632,18.9984032,53.5,1519.0,1465.5,426.63800000000003,447.76560000000006,53.5,1.0,17.0,16.0,11.8,6.24,17.0,2.0,4.0,2.0,2.4,0.6399999999999999,2.0,57.0,139.0,82.0,87.6,36.72,57.0,0.98,3.98,3.0,2.8939999999999997,1.3032,3.98,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,5.0,5.0,3.0,2.4,5.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,5.8,1.9200000000000004,7.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,1.0,1.0,0.6,0.4800000000000001,1.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,1.8,1.28,1.0,9.7075,16.5933333333,6.885833333299999,11.240683908040001,2.141059770104001,9.7075,0.0,1.97,1.97,1.182,0.9456,1.97,0.0,0.000310120689655,0.000310120689655,6.2024137931e-05,9.923862068959999e-05,0.0,15.0,229.0,214.0,98.2,99.84,15.0
3.5986,3.0,25.0,22.0,11.0,5.6,9.0,1.0,93.0,92.0,66.4,31.919999999999998,93.0,6.941,54.938045,47.997045,23.77485092,12.465277632,18.9984032,53.5,1519.0,1465.5,426.63800000000003,447.76560000000006,53.5,1.0,17.0,16.0,11.8,6.24,17.0,2.0,4.0,2.0,2.4,0.6399999999999999,2.0,57.0,139.0,82.0,87.6,36.72,57.0,0.98,3.98,3.0,2.8939999999999997,1.3032,3.98,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,5.0,5.0,3.0,2.4,5.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,5.8,1.9200000000000004,7.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,1.0,1.0,0.6,0.4800000000000001,1.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,1.8,1.28,1.0,9.7075,16.5933333333,6.885833333299999,11.240683908040001,2.141059770104001,9.7075,0.0,1.97,1.97,1.182,0.9456,1.97,0.0,0.000310120689655,0.000310120689655,6.2024137931e-05,9.923862068959999e-05,0.0,15.0,229.0,214.0,98.2,99.84,15.0
3.7601,3.0,25.0,22.0,11.0,5.6,9.0,1.0,93.0,92.0,66.4,31.919999999999998,93.0,6.941,54.938045,47.997045,23.77485092,12.465277632,18.9984032,53.5,1519.0,1465.5,426.63800000000003,447.76560000000006,53.5,1.0,17.0,16.0,11.8,6.24,17.0,2.0,4.0,2.0,2.4,0.6399999999999999,2.0,57.0,139.0,82.0,87.6,36.72,57.0,0.98,3.98,3.0,2.8939999999999997,1.3032,3.98,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,5.0,5.0,3.0,2.4,5.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,5.8,1.9200000000000004,7.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,1.0,1.0,0.6,0.4800000000000001,1.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,1.8,1.28,1.0,9.7075,16.5933333333,6.885833333299999,11.240683908040001,2.141059770104001,9.7075,0.0,1.97,1.97,1.182,0.9456,1.97,0.0,0.000310120689655,0.000310120689655,6.2024137931e-05,9.923862068959999e-05,0.0,15.0,229.0,214.0,98.2,99.84,15.0
3.7031,3.0,25.0,22.0,11.0,5.6,9.0,1.0,93.0,92.0,66.4,31.919999999999998,93.0,6.941,54.938045,47.997045,23.77485092,12.465277632,18.9984032,53.5,1519.0,1465.5,426.63800000000003,447.76560000000006,53.5,1.0,17.0,16.0,11.8,6.24,17.0,2.0,4.0,2.0,2.4,0.6399999999999999,2.0,57.0,139.0,82.0,87.6,36.72,57.0,0.98,3.98,3.0,2.8939999999999997,1.3032,3.98,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,5.0,5.0,3.0,2.4,5.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,5.8,1.9200000000000004,7.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,1.0,1.0,0.6,0.4800000000000001,1.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,1.8,1.28,1.0,9.7075,16.5933333333,6.885833333299999,11.240683908040001,2.141059770104001,9.7075,0.0,1.97,1.97,1.182,0.9456,1.97,0.0,0.000310120689655,0.000310120689655,6.2024137931e-05,9.923862068959999e-05,0.0,15.0,229.0,214.0,98.2,99.84,15.0
3.484099999999999,3.0,25.0,22.0,11.0,5.6,9.0,1.0,93.0,92.0,66.4,31.919999999999998,93.0,6.941,54.938045,47.997045,23.77485092,12.465277632,18.9984032,53.5,1519.0,1465.5,426.63800000000003,447.76560000000006,53.5,1.0,17.0,16.0,11.8,6.24,17.0,2.0,4.0,2.0,2.4,0.6399999999999999,2.0,57.0,139.0,82.0,87.6,36.72,57.0,0.98,3.98,3.0,2.8939999999999997,1.3032,3.98,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,5.0,5.0,3.0,2.4,5.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,5.8,1.9200000000000004,7.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,1.0,1.0,0.6,0.4800000000000001,1.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,1.8,1.28,1.0,9.7075,16.5933333333,6.885833333299999,11.240683908040001,2.141059770104001,9.7075,0.0,1.97,1.97,1.182,0.9456,1.97,0.0,0.000310120689655,0.000310120689655,6.2024137931e-05,9.923862068959999e-05,0.0,15.0,229.0,214.0,98.2,99.84,15.0
3.6182,3.0,25.0,22.0,11.0,5.6,9.0,1.0,93.0,92.0,66.4,31.919999999999998,93.0,6.941,54.938045,47.997045,23.77485092,12.465277632,18.9984032,53.5,1519.0,1465.5,426.63800000000003,447.76560000000006,53.5,1.0,17.0,16.0,11.8,6.24,17.0,2.0,4.0,2.0,2.4,0.6399999999999999,2.0,57.0,139.0,82.0,87.6,36.72,57.0,0.98,3.98,3.0,2.8939999999999997,1.3032,3.98,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,5.0,5.0,3.0,2.4,5.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,5.8,1.9200000000000004,7.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,1.0,1.0,0.6,0.4800000000000001,1.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,1.8,1.28,1.0,9.7075,16.5933333333,6.885833333299999,11.240683908040001,2.141059770104001,9.7075,0.0,1.97,1.97,1.182,0.9456,1.97,0.0,0.000310120689655,0.000310120689655,6.2024137931e-05,9.923862068959999e-05,0.0,15.0,229.0,214.0,98.2,99.84,15.0
3.707,3.0,25.0,22.0,11.0,5.6,9.0,1.0,93.0,92.0,66.4,31.919999999999998,93.0,6.941,54.938045,47.997045,23.77485092,12.465277632,18.9984032,53.5,1519.0,1465.5,426.63800000000003,447.76560000000006,53.5,1.0,17.0,16.0,11.8,6.24,17.0,2.0,4.0,2.0,2.4,0.6399999999999999,2.0,57.0,139.0,82.0,87.6,36.72,57.0,0.98,3.98,3.0,2.8939999999999997,1.3032,3.98,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,5.0,5.0,3.0,2.4,5.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,5.8,1.9200000000000004,7.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,1.0,1.0,0.6,0.4800000000000001,1.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,1.8,1.28,1.0,9.7075,16.5933333333,6.885833333299999,11.240683908040001,2.141059770104001,9.7075,0.0,1.97,1.97,1.182,0.9456,1.97,0.0,0.000310120689655,0.000310120689655,6.2024137931e-05,9.923862068959999e-05,0.0,15.0,229.0,214.0,98.2,99.84,15.0
3.7265,3.0,25.0,22.0,11.0,5.6,9.0,1.0,93.0,92.0,66.4,31.919999999999998,93.0,6.941,54.938045,47.997045,23.77485092,12.465277632,18.9984032,53.5,1519.0,1465.5,426.63800000000003,447.76560000000006,53.5,1.0,17.0,16.0,11.8,6.24,17.0,2.0,4.0,2.0,2.4,0.6399999999999999,2.0,57.0,139.0,82.0,87.6,36.72,57.0,0.98,3.98,3.0,2.8939999999999997,1.3032,3.98,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,5.0,5.0,3.0,2.4,5.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,5.8,1.9200000000000004,7.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,1.0,1.0,0.6,0.4800000000000001,1.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,1.8,1.28,1.0,9.7075,16.5933333333,6.885833333299999,11.240683908040001,2.141059770104001,9.7075,0.0,1.97,1.97,1.182,0.9456,1.97,0.0,0.000310120689655,0.000310120689655,6.2024137931e-05,9.923862068959999e-05,0.0,15.0,229.0,214.0,98.2,99.84,15.0
3.4804,3.0,25.0,22.0,11.0,5.6,9.0,1.0,93.0,92.0,66.4,31.919999999999998,93.0,6.941,54.938045,47.997045,23.77485092,12.465277632,18.9984032,53.5,1519.0,1465.5,426.63800000000003,447.76560000000006,53.5,1.0,17.0,16.0,11.8,6.24,17.0,2.0,4.0,2.0,2.4,0.6399999999999999,2.0,57.0,139.0,82.0,87.6,36.72,57.0,0.98,3.98,3.0,2.8939999999999997,1.3032,3.98,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,5.0,5.0,3.0,2.4,5.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,5.8,1.9200000000000004,7.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,1.0,1.0,0.6,0.4800000000000001,1.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,1.8,1.28,1.0,9.7075,16.5933333333,6.885833333299999,11.240683908040001,2.141059770104001,9.7075,0.0,1.97,1.97,1.182,0.9456,1.97,0.0,0.000310120689655,0.000310120689655,6.2024137931e-05,9.923862068959999e-05,0.0,15.0,229.0,214.0,98.2,99.84,15.0
3.795,3.0,25.0,22.0,11.0,5.6,9.0,1.0,93.0,92.0,66.4,31.919999999999998,93.0,6.941,54.938045,47.997045,23.77485092,12.465277632,18.9984032,53.5,1519.0,1465.5,426.63800000000003,447.76560000000006,53.5,1.0,17.0,16.0,11.8,6.24,17.0,2.0,4.0,2.0,2.4,0.6399999999999999,2.0,57.0,139.0,82.0,87.6,36.72,57.0,0.98,3.98,3.0,2.8939999999999997,1.3032,3.98,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,5.0,5.0,3.0,2.4,5.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,5.8,1.9200000000000004,7.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,1.0,1.0,0.6,0.4800000000000001,1.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,1.8,1.28,1.0,9.7075,16.5933333333,6.885833333299999,11.240683908040001,2.141059770104001,9.7075,0.0,1.97,1.97,1.182,0.9456,1.97,0.0,0.000310120689655,0.000310120689655,6.2024137931e-05,9.923862068959999e-05,0.0,15.0,229.0,214.0,98.2,99.84,15.0
3.7196,3.0,25.0,22.0,11.0,5.6,9.0,1.0,93.0,92.0,66.4,31.919999999999998,93.0,6.941,54.938045,47.997045,23.77485092,12.465277632,18.9984032,53.5,1519.0,1465.5,426.63800000000003,447.76560000000006,53.5,1.0,17.0,16.0,11.8,6.24,17.0,2.0,4.0,2.0,2.4,0.6399999999999999,2.0,57.0,139.0,82.0,87.6,36.72,57.0,0.98,3.98,3.0,2.8939999999999997,1.3032,3.98,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,5.0,5.0,3.0,2.4,5.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,5.8,1.9200000000000004,7.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,1.0,1.0,0.6,0.4800000000000001,1.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,1.8,1.28,1.0,9.7075,16.5933333333,6.885833333299999,11.240683908040001,2.141059770104001,9.7075,0.0,1.97,1.97,1.182,0.9456,1.97,0.0,0.000310120689655,0.000310120689655,6.2024137931e-05,9.923862068959999e-05,0.0,15.0,229.0,214.0,98.2,99.84,15.0
3.7715,3.0,25.0,22.0,11.0,5.6,9.0,1.0,93.0,92.0,66.4,31.919999999999998,93.0,6.941,54.938045,47.997045,23.77485092,12.465277632,18.9984032,53.5,1519.0,1465.5,426.63800000000003,447.76560000000006,53.5,1.0,17.0,16.0,11.8,6.24,17.0,2.0,4.0,2.0,2.4,0.6399999999999999,2.0,57.0,139.0,82.0,87.6,36.72,57.0,0.98,3.98,3.0,2.8939999999999997,1.3032,3.98,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,5.0,5.0,3.0,2.4,5.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,5.8,1.9200000000000004,7.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,1.0,1.0,0.6,0.4800000000000001,1.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,1.8,1.28,1.0,9.7075,16.5933333333,6.885833333299999,11.240683908040001,2.141059770104001,9.7075,0.0,1.97,1.97,1.182,0.9456,1.97,0.0,0.000310120689655,0.000310120689655,6.2024137931e-05,9.923862068959999e-05,0.0,15.0,229.0,214.0,98.2,99.84,15.0
2.9369,3.0,8.0,5.0,6.8,1.52,8.0,1.0,87.0,86.0,68.8,27.120000000000005,87.0,6.941,15.9994,9.058399999999999,13.789179999999998,2.739272000000001,15.9994,54.8,453.69,398.89,136.228,126.98479999999999,54.8,1.0,16.0,15.0,12.8,4.72,16.0,2.0,2.0,0.0,2.0,0.0,2.0,66.0,128.0,62.0,79.4,19.440000000000005,66.0,0.98,3.44,2.46,2.868,0.7552000000000001,3.44,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,4.0,4.0,3.0,1.2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.8,1.52,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,3.0,3.0,1.8,0.72,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,0.4,2.0,9.105,16.5933333333,7.488333333299998,11.73541666666,3.1564999999919996,9.105,0.0,6.437,6.437,1.2874,2.0598400000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,91.8,95.75999999999999,12.0
3.684,3.0,41.0,38.0,13.6,10.959999999999999,8.0,1.0,87.0,86.0,61.8,30.24,87.0,6.941,92.90638,85.96538,29.569115999999998,25.334905600000003,15.9994,54.8,2750.0,2695.2,673.618,830.5528,54.8,1.0,16.0,15.0,10.8,6.24,16.0,2.0,5.0,3.0,2.6,0.9600000000000002,2.0,66.0,164.0,98.0,98.0,38.4,66.0,0.98,3.44,2.46,2.58,1.032,3.44,1.0,2.0,1.0,1.6,0.48,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,4.0,4.0,0.8,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.8,1.52,6.0,0.0,1.0,1.0,0.4,0.4800000000000001,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,6.0,6.0,1.2,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,2.8,1.6799999999999997,2.0,9.105,18.18,9.075,12.41766666666,3.9751999999919994,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,98.8,104.16,12.0
3.1296,3.0,41.0,38.0,13.6,10.959999999999999,8.0,1.0,87.0,86.0,61.8,30.24,87.0,6.941,92.90638,85.96538,29.569115999999998,25.334905600000003,15.9994,54.8,2750.0,2695.2,673.618,830.5528,54.8,1.0,16.0,15.0,10.8,6.24,16.0,2.0,5.0,3.0,2.6,0.9600000000000002,2.0,66.0,164.0,98.0,98.0,38.4,66.0,0.98,3.44,2.46,2.58,1.032,3.44,1.0,2.0,1.0,1.6,0.48,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,4.0,4.0,0.8,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.8,1.52,6.0,0.0,1.0,1.0,0.4,0.4800000000000001,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,6.0,6.0,1.2,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,2.8,1.6799999999999997,2.0,9.105,18.18,9.075,12.41766666666,3.9751999999919994,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,98.8,104.16,12.0
3.3358,3.0,41.0,38.0,13.6,10.959999999999999,8.0,1.0,87.0,86.0,61.8,30.24,87.0,6.941,92.90638,85.96538,29.569115999999998,25.334905600000003,15.9994,54.8,2750.0,2695.2,673.618,830.5528,54.8,1.0,16.0,15.0,10.8,6.24,16.0,2.0,5.0,3.0,2.6,0.9600000000000002,2.0,66.0,164.0,98.0,98.0,38.4,66.0,0.98,3.44,2.46,2.58,1.032,3.44,1.0,2.0,1.0,1.6,0.48,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,4.0,4.0,0.8,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.8,1.52,6.0,0.0,1.0,1.0,0.4,0.4800000000000001,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,6.0,6.0,1.2,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,2.8,1.6799999999999997,2.0,9.105,18.18,9.075,12.41766666666,3.9751999999919994,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,98.8,104.16,12.0
2.275,3.0,41.0,38.0,13.6,10.959999999999999,8.0,1.0,87.0,86.0,61.8,30.24,87.0,6.941,92.90638,85.96538,29.569115999999998,25.334905600000003,15.9994,54.8,2750.0,2695.2,673.618,830.5528,54.8,1.0,16.0,15.0,10.8,6.24,16.0,2.0,5.0,3.0,2.6,0.9600000000000002,2.0,66.0,164.0,98.0,98.0,38.4,66.0,0.98,3.44,2.46,2.58,1.032,3.44,1.0,2.0,1.0,1.6,0.48,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,4.0,4.0,0.8,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.8,1.52,6.0,0.0,1.0,1.0,0.4,0.4800000000000001,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,6.0,6.0,1.2,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,2.8,1.6799999999999997,2.0,9.105,18.18,9.075,12.41766666666,3.9751999999919994,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,98.8,104.16,12.0
2.9621,3.0,41.0,38.0,13.6,10.959999999999999,8.0,1.0,87.0,86.0,61.8,30.24,87.0,6.941,92.90638,85.96538,29.569115999999998,25.334905600000003,15.9994,54.8,2750.0,2695.2,673.618,830.5528,54.8,1.0,16.0,15.0,10.8,6.24,16.0,2.0,5.0,3.0,2.6,0.9600000000000002,2.0,66.0,164.0,98.0,98.0,38.4,66.0,0.98,3.44,2.46,2.58,1.032,3.44,1.0,2.0,1.0,1.6,0.48,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,4.0,4.0,0.8,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.8,1.52,6.0,0.0,1.0,1.0,0.4,0.4800000000000001,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,6.0,6.0,1.2,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,2.8,1.6799999999999997,2.0,9.105,18.18,9.075,12.41766666666,3.9751999999919994,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,98.8,104.16,12.0
